;sentence;lemmatized;pos tags;noun chunks
63;Die OPENCOSS-Plattform muss dem Nutzer die Möglichkeit bieten, die Bewertung der Nachweis-Items eines Sicherungsprojekts bei Verfolgung der Änderungshistorie zu ändern.;"('muss', 'muss')
('bieten', 'bieten')
('Nutzer', 'Nutzer')
('Möglichkeit', 'Möglichkeit')
('Sicherungsprojekts', 'Sicherungsprojekt')
('OPENCOSS-Plattform', 'OPENCOSS-Plattform')
('Verfolgung', 'Verfolgung')
('Änderungshistorie', 'Änderungshistorie')
('Na";"('muss', 'VERB')
('bieten', 'VERB')
('ändern', 'VERB')";"('Nachweis-Items eines Sicherungsprojekts', 'Nachweis Item ein Sicherung Projekt')
('Möglichkeit', ' Möglichkeit')
('Nutzer', ' Nutzer')
('Bewertung', 'Bewertung')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Verfolgung', ' Verfolgung')
('Änderungshisto"
64;Die OPENCOSS-Plattform muss dem Nutzer die Möglichkeit bieten, Aktionen, die für den Nachweisbeleg eines Sicherungsprojekts benötigt werden, als Ergebnis der Nachweisbewertung zu spezifizieren.;"('muss', 'muss')
('bieten', 'bieten')
('Nutzer', 'Nutzer')
('Möglichkeit', 'Möglichkeit')
('Sicherungsprojekts', 'Sicherungsprojekt')
('OPENCOSS-Plattform', 'OPENCOSS-Plattform')
('Nachweisbeleg', 'Nachweisbeleg')
('Aktionen', 'Aktion')
('Nachweisbewertun";"('muss', 'VERB')
('bieten', 'VERB')
('benötigt', 'VERB')
('spezifizieren', 'VERB')";"('Ergebnis der Nachweisbewertung', 'Ergebnis der Nachweis Bewertung')
('Aktionen', 'Aktion')
('Nachweisbeleg eines Sicherungsprojekts', 'Nachweis Beleg ein Sicherung Projekt')
('Möglichkeit', ' Möglichkeit')
('Nutzer', ' Nutzer')
('OPENCOSS-Plattform', 'O"
65;Die OPENCOSS-Plattform muss dem Nutzer die Möglichkeit bieten, die als Ergebnis der Nachweisbewertung erhaltenen Informationen über auszuführende Aktionen in einem Sicherungsprojekt per E-Mail zu verschicken.;"('muss', 'muss')
('bieten', 'bieten')
('Aktionen', 'Aktion')
('Nutzer', 'Nutzer')
('Ergebnis', 'Ergebnis')
('Möglichkeit', 'Möglichkeit')
('Sicherungsprojekt', 'Sicherungsprojekt')
('OPENCOSS-Plattform', 'OPENCOSS-Plattform')
('Nachweisbewertung', 'Nachwe";"('muss', 'VERB')
('bieten', 'VERB')
('erhaltenen', 'ADJ')
('auszuführende', 'ADJ')
('verschicken', 'VERB')";"('als Ergebnis der Nachweisbewertung erhaltenen Informationen', 'als Ergebnis der Nachweis Bewertung erhalten Information')
('auszuführende Aktionen', 'auszuführende Aktion')
('Sicherungsprojekt', 'Sicherung Projekt')
('Möglichkeit', ' Möglichkeit')
('Nut"
66;Die OPENCOSS-Plattform muss dem Nutzer die Möglichkeit bieten, die als Ergebnis der Nachweisbewertung erhaltenen Nachweis-Items, die verknüpft sind mit Aktionen, welche im Nachweisbeleg eines Sicherungsprojekts benötigt werden, anzugeben.;"('muss', 'muss')
('bieten', 'bieten')
('erhaltenen', 'erhalten')
('Aktionen', 'Aktion')
('Nutzer', 'Nutzer')
('Ergebnis', 'Ergebnis')
('Möglichkeit', 'Möglichkeit')
('Sicherungsprojekts', 'Sicherungsprojekt')
('OPENCOSS-Plattform', 'OPENCOSS-Plattform')
(";"('muss', 'VERB')
('bieten', 'VERB')
('erhaltenen', 'ADJ')
('verknüpft', 'VERB')
('benötigt', 'VERB')
('anzugeben', 'VERB')";"('als Ergebnis der Nachweisbewertung erhaltenen Nachweis-Items', 'als Ergebnis der Nachweis Bewertung erhalten Nachweis Item')
('Aktionen', 'Aktion')
('Nachweisbeleg eines Sicherungsprojekts', 'Nachweis Beleg ein Sicherung Projekt')
('Möglichkeit', ' Mögl"
67;Wenn ein Nachweis-Item eines Sicherungsprojekts mit Aktionen verknüpft wurde, die als Ergebnis der Nachweisbewertung durchzuführen sind, muss die OPENCOSS-Plattform ein solches Nachweis-Item rot einfärben.;"('muss', 'muss')
('wurde', 'sein')
('verknüpft', 'verknüpft')
('Aktionen', 'Aktion')
('Ergebnis', 'Ergebnis')
('OPENCOSS-Plattform', 'OPENCOSS-Plattform')
('Nachweisbewertung', 'Nachweisbewertung')
('Nachweis-Item', 'Nachweis-Item')
('Sicherungsprojekts',";"('muss', 'VERB')
('verknüpft', 'VERB')
('durchzuführen', 'VERB')
('rot', 'ADJ')
('einfärben', 'VERB')";"('Nachweis-Item eines Sicherungsprojekts', ' Nachweis Item Sicherung Projekt')
('Ergebnis der Nachweisbewertung', 'Ergebnis der Nachweis Bewertung')
('Nachweis-Item', 'Nachweis Item')
('Aktionen', ' Aktion')
('OPENCOSS-Plattform', 'Opencoss Plattform')"
68;"Die OPENCOSS-Plattform muss den Status einer Aktion, die in einem Sicherungsprojekt als Ergebnis der Nachweisbewertung erforderlich ist, falls dieser ""noch ausstehend"" oder ""adressiert"" ist, aufzeichnen.";"('muss', 'muss')
('Ergebnis', 'Ergebnis')
('OPENCOSS-Plattform', 'OPENCOSS-Plattform')
('Nachweisbewertung', 'Nachweisbewertung')
('Status', 'Status')
('Sicherungsprojekt', 'Sicherungsprojekt')
('Aktion', 'Aktion')
('erforderlich', 'erforderlich')
('ausst";"('muss', 'VERB')
('erforderlich', 'ADJ')
('ausstehend', 'ADJ')
('adressiert', 'VERB')
('aufzeichnen', 'VERB')";"('Sicherungsprojekt', ' Sicherung Projekt')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Ergebnis der Nachweisbewertung', 'Ergebnis der Nachweis Bewertung')
('Status einer Aktion', ' Status ein Aktion')"
69;Die OPENCOSS-Plattform muss Aktionen, die in einem Sicherungsprojekt als Ergebnis der Nachweisbewertung erforderlich sind, aufzeigen.;"('muss', 'muss')
('erforderlich', 'erforderlich')
('aufzeigen', 'aufzeigen')
('Ergebnis', 'Ergebnis')
('Aktionen', 'Aktion')
('Sicherungsprojekt', 'Sicherungsprojekt')
('OPENCOSS-Plattform', 'OPENCOSS-Plattform')
('Nachweisbewertung', 'Nachweisbewertung')";"('muss', 'VERB')
('erforderlich', 'ADJ')
('aufzeigen', 'VERB')";"('Ergebnis der Nachweisbewertung', 'Ergebnis der Nachweis Bewertung')
('Aktion', ' Aktion')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Sicherungsprojekt', 'Sicherung Projekt')"
70;Die OPENCOSS-Plattform muss dem Nutzer die Möglichkeit bieten, die Information, ob eine im Sicherungsprojekt als Ergebnis der Nachweisbewertung erforderliche Aktion adressiert wurde, anzugeben.;"('muss', 'muss')
('bieten', 'bieten')
('wurde', 'sein')
('adressiert', 'adressieren')
('erforderliche', 'erforderlich')
('anzugeben', 'angeben')
('Aktion', 'Aktion')
('Ergebnis', 'Ergebnis')
('Sicherungsprojekt', 'Sicherungsprojekt')
('OPENCOSS-Plattform'";"('muss', 'VERB')
('erforderliche', 'ADJ')
('anzugeben', 'VERB')
('adressiert', 'VERB')
('bieten', 'VERB')";"('Ergebnis der Nachweisbewertung', 'Ergebnis der Nachweis Bewertung')
('Aktion', ' Aktion')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Sicherungsprojekt', 'Sicherung Projekt')
('Möglichkeit', ' Möglichkeit')
('Nutzer', ' Nutzer')
('Information', 'Info"
71;"Wenn der Status einer Aktion, die in einem Sicherungsprojekt als Ergebnis der Nachweisbewertung erforderlich ist, ""noch ausstehend"" ist, muss die OPENCOSS-Plattform eine solche Aktion rot einfärben.";"('muss', 'muss')
('erforderlich', 'erforderlich')
('ausstehend', 'ausstehend')
('Ergebnis', 'Ergebnis')
('Aktion', 'Aktion')
('Sicherungsprojekt', 'Sicherungsprojekt')
('OPENCOSS-Plattform', 'OPENCOSS-Plattform')
('Nachweisbewertung', 'Nachweisbewertung')";"('muss', 'VERB')
('erforderlich', 'ADJ')
('ausstehend', 'ADJ')
('rot', 'ADJ')
('einfärben', 'VERB')";"('Ergebnis der Nachweisbewertung', 'Ergebnis der Nachweis Bewertung')
('Aktion', 'Aktion')
('Sicherungsprojekt', 'Sicherung Projekt')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Status einer Aktion', ' Status ein Aktion')"
72;Wenn alle in einem Sicherungsprojekt zu erbringenden Nachweis-Items gemäß dem Nachweis-Charakterisierungsmodell des Projekts erbracht wurden, muss die OPENCOSS-Plattform die Information, dass der Nachweisbeleg des Sicherungsprojekts als vollständig betrac;"('muss', 'muss')
('erbringenden', 'erbringen')
('vollständig', 'vollständig')
('OPENCOSS-Plattform', 'OPENCOSS-Plattform')
('werden', 'sein')
('kann', 'können')
('anzeigen', 'anzeigen')
('Nachweisbeleg', 'Nachweisbeleg')
('Projekts', 'Projekt')
('Informat";"('kann', 'VERB')
('anzeigen', 'VERB')
('erbringenden', 'ADJ')
('vollständig', 'ADJ')
('muss', 'VERB')
('erbracht', 'VERB')
('gemäß', 'ADJ')
('betrachtet', 'VERB')";"('Nachweisbeleg des Sicherungsprojekts', ' Nachweis Beleg der Sicherung Projekt')
('Sicherungsprojekt', 'Sicherungsprojekt')
('Projekts', ' Projekt')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Nachweis-Items', 'Nachweis Item')
('Nachweis-Charakterisie"
73;Wenn der Nachweisbeleg eines Sicherungsprojekts als vollständig betrachtet wird, alle Nachweisrückverfolgbarkeitslinks des Projekts korrekt sind, es keine noch ausstehenden Aktionen im Projekt gibt und die aus externen Werkzeugen im Projekt importierten I;"('werden', 'sein')
('muss', 'muss')
('vollständig', 'vollständig')
('betrachtet', 'betrachten')
('kann', 'können')
('anzeigen', 'anzeigen')
('Nachweisbeleg', 'Nachweisbeleg')
('Projekts', 'Projekt')
('Information', 'Information')
('Aktionen', 'Aktion')
('";"('vollständig', 'ADJ')
('betrachtet', 'VERB')
('korrekt', 'ADJ')
('ausstehenden', 'ADJ')
('gibt', 'VERB')
('externen', 'ADJ')
('importierten', 'VERB')
('synchronisiert', 'VERB')
('muss', 'VERB')
('angemessen', 'ADJ')
('kann', 'VERB')
('anzeigen', 'VERB')";"('Nachweisbeleg eines Sicherungsprojekts', ' Nachweis Beleg ein Sicherung Projekt')
('Projekt', ' Projekt')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('importierten Informationen', ' importiert Information')
('Nachweisrückverfolgbarkeitslinks des Proje"
74;Wenn ein Nachweis-Item in einem Sicherungsprojekt geändert wird, muss die OPENCOSS-Plattform die von der Änderung betroffenen Nachweis-Items des Sicherungsprojekts anzeigen.;"('geändert', 'ändern')
('muss', 'muss')
('wird', 'sein')
('betroffenen', 'betroffen')
('anzeigen', 'anzeigen')
('Änderung', 'Änderung')
('Nachweis-Items', 'Nachweis-Item')
('Nachweis-Item', 'Nachweis-Item')
('Sicherungsprojekt', 'Sicherungsprojekt')
('OPE";"('geändert', 'VERB')
('muss', 'VERB')
('betroffenen', 'ADJ')
('anzeigen', 'VERB')";"('Nachweis-Items des Sicherungsprojekts', 'Nachweis Item der Sicherung Projekt')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Änderung', ' Änderung')
('Nachweis-Item', ' Nachweis Item')
('Sicherungsprojekt', 'Sicherung Projekt')"
75;Bei Änderung eines Nachweis-Items in einem Sicherungsprojekt, muss die OPENCOSS-Plattform, die Nachweisrückverfolgbarkeitslinks des von der Änderung betroffenen Sicherungsprojekts anzeigen.;"('muss', 'muss')
('betroffenen', 'betroffen')
('anzeigen', 'anzeigen')
('Sicherungsprojekts', 'Sicherungsprojekt')
('Nachweisrückverfolgbarkeitslinks', 'Nachweisrückverfolgbarkeitslink')
('OPENCOSS-Plattform', 'OPENCOSS-Plattform')
('Sicherungsprojekt', '";"('muss', 'VERB')
('betroffenen', 'ADJ')
('anzeigen', 'VERB')";"('Nachweis-Items', 'Nachweis Item')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Sicherungsprojekt', 'Sicherung Projekt')
('Änderung', ' Änderung')
('Nachweisrückverfolgbarkeitslinks', ' Nachweis Rückverfolgbarkeit Links')"
76;Wenn bei Änderung eines Nachweis-Items eines Sicherungsprojekts andere Nachweis-Items betroffen sind, muss die OPENCOSS-Plattform vom Nutzer eine Änderungsbestätigung verlangen.;"('andere', 'ander')
('betroffen', 'betroffen')
('sind', 'sein')
('muss', 'muss')
('verlangen', 'verlangen')
('Sicherungsprojekts', 'Sicherungsprojekt')
('OPENCOSS-Plattform', 'OPENCOSS-Plattform')
('Nutzer', 'Nutzer')
('Änderung', 'Änderung')
('Nachweis-I";"('andere', 'ADJ')
('betroffen', 'ADJ')
('muss', 'VERB')
('verlangen', 'VERB')";"('Nachweis-Item eines Sicherungsprojekts', ' Nachweis Item ein Sicherung Projekt')
('Nachweis-Items', ' Nachweis Item')
('Nutzer', ' Nutzer')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Änderungsbestätigung', 'Änderung Bestätigung')
('Änderung', ' Ände"
77;Wenn ein Nutzer eine mögliche Änderung in einem Nachweis-Item eines Sicherungsprojekts angegeben hat, muss die OPENCOSS-Plattform die Nachweis-Items des Sicherungsprojekts, die von der Änderung betroffen wären, anzeigen.;"('mögliche', 'möglich')
('angegeben', 'angeben')
('muss', 'muss')
('anzeigen', 'anzeigen')
('betroffen', 'betroffen')
('OPENCOSS-Plattform', 'OPENCOSS-Plattform')
('Sicherungsprojekts', 'Sicherungsprojekt')
('Nutzer', 'Nutzer')
('Änderung', 'Änderung')
('";"('mögliche', 'ADJ')
('angegeben', 'VERB')
('muss', 'VERB')
('anzeigen', 'VERB')
('betroffen', 'ADJ')";"('Nachweis-Item eines Sicherungsprojekts', ' Nachweis Item ein Sicherung Projekt')
('Nachweis-Item des Sicherungsprojekts', ' Nachweis Item der Sicherung Projekt')
('Nutzer', ' Nutzer')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Änderung', 'Änderung')"
78;Die OPENCOSS-Plattform muss dem Nutzer die Möglichkeit bieten, Aktionen, die im Nachweisbeleg eines Sicherungsprojekts infolge einer Änderung eines Nachweis-Items erforderlich sind, zu spezifizieren.;"('muss', 'muss')
('bieten', 'bieten')
('erforderlich', 'erforderlich')
('spezifizieren', 'spezifizieren')
('Nachweisbeleg', 'Nachweisbeleg')
('Möglichkeit', 'Möglichkeit')
('Änderung', 'Änderung')
('Aktionen', 'Aktion')
('Sicherungsprojekts', 'Sicherungsp";"('muss', 'VERB')
('bieten', 'VERB')
('erforderlich', 'ADJ')
('spezifizieren', 'VERB')";"('Nachweisbeleg eines Sicherungsprojekts', ' Nachweis Beleg ein Sicherung Projekt')
('Möglichkeit', ' Möglichkeit')
('Nachweis-Items', 'Nachweis Item')
('Nutzer', ' Nutzer')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Änderung', ' Änderung')
('Aktionen"
79;Die OPENCOSS-Plattform muss dem Nutzer die Möglichkeit bieten, infolge von Änderungen an Nachweis-Items, diejenigen Nachweis-Items, die mit Aktionen verknüpft sind, welche im Nachweisbeleg eines Sicherungsprojekts benötigt werden, anzugeben.;"('muss', 'muss')
('bieten', 'bieten')
('verknüpft', 'verknüpfen')
('benötigt', 'benötigt')
('anzugeben', 'angeben')
('Nachweisbeleg', 'Nachweisbeleg')
('Möglichkeit', 'Möglichkeit')
('Aktionen', 'Aktion')
('Sicherungsprojekts', 'Sicherungsprojekt')
('OPEN";"('muss', 'VERB')
('bieten', 'VERB')
('verknüpft', 'VERB')
('benötigt', 'ADJ')
('anzugeben', 'VERB')";"('Nachweisbeleg eines Sicherungsprojekts', ' Nachweis Beleg ein Sicherung Projekt')
('Möglichkeit', ' Möglichkeit')
('Nachweis-Items', 'Nachweis Item')
('Nutzer', ' Nutzer')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Änderungen', ' Änderung')
('Aktion"
80;Die OPENCOSS-Plattform muss dem Nutzer die Möglichkeit bieten, infolge der Änderung eines Nachweis-Items, diejenigen Nachweisrückverfolgbarkeitslinks, die mit Aktionen verknüpft sind, welche im Nachweisbeleg eines Sicherungsprojekts benötigt werden, anzug;"('muss', 'muss')
('bieten', 'bieten')
('verknüpft', 'verknüpfen')
('benötigt', 'benötigt')
('anzugeben', 'angeben')
('Aktionen', 'Aktion')
('Sicherungsprojekts', 'Sicherungsprojekt')
('OPENCOSS-Plattform', 'OPENCOSS-Plattform')
('Änderung', 'Änderung')
('";"('muss', 'VERB')
('bieten', 'VERB')
('verknüpft', 'VERB')
('benötigt', 'ADJ')
('anzugeben', 'VERB')";"('Nachweisbeleg eines Sicherungsprojekts', ' Nachweis Beleg ein Sicherung Projekt')
('Möglichkeit', ' Möglichkeit')
('Nachweisrückverfolgbarkeitslinks', 'Nachweis Rückverfolgbarkeit Link')
('Nutzer', ' Nutzer')
('OPENCOSS-Plattform', 'Opencoss Plattform')"
81;Die OPENCOSS-Plattform muss Aktionen, die nach der Genehmigung der Änderung eines Nachweis-Items eines Sicherungsprojekts durchzuführen sind, vorschlagen.;"('muss', 'muss')
('durchzuführen', 'durchführen')
('vorschlagen', 'vorschlagen')
('Änderung', 'Änderung')
('Aktionen', 'Aktion')
('Sicherungsprojekts', 'Sicherungsprojekt')
('OPENCOSS-Plattform', 'OPENCOSS-Plattform')
('Nachweis-Items', 'Nachweis-Item')
(";"('muss', 'VERB')
('sind', 'VERB')
('durchzuführen', 'VERB')
('vorschlagen', 'VERB')";"('Nachweis-Items eines Sicherungsprojekts', ' Nachweis Item ein  Sicherung Projekt')
('Genehmigung', ' Genehmigung')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Änderung', ' Änderung')
('Aktionen', ' Aktion')"
82;Die OPENCOSS-Plattform muss dem Nutzer die Möglichkeit bieten, Informationen über Aktionen, die in einem Sicherungsprojekt aufgrund von Änderungen an Nachweis-Items entstehen und durchzuführen sind, per E-Mail zu verschicken.;"('muss', 'muss')
('bieten', 'bieten')
('entstehen', 'entstehen')
('durchzuführen', 'durchführen')
('verschicken', 'verschicken')
('Aktionen', 'Aktion')
('Sicherungsprojekt', 'Sicherungsprojekt')
('OPENCOSS-Plattform', 'OPENCOSS-Plattform')
('Änderungen', ";"('muss', 'VERB')
('bieten', 'VERB')
('entstehen', 'VERB')
('durchzuführen', 'VERB')
('verschicken', 'VERB')";"('Änderungen an Nachweis-Items', ' Änderung an Nachweis Item')
('Möglichkeit', ' Möglichkeit')
('Informationen', ' Information')
('Nutzer', ' Nutzer')
('E-Mail', ' E-Mail')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Sicherungsprojekt', 'Sicherung Proj"
83;"Die OPENCOSS-Plattform muss nach Änderung eines Nachweis-Items, den Status der im Sicherungsprojekt benötigten Aktionen, falls diese ""noch ausstehend"" oder ""adressiert"" sind, aufzeichnen.";"('muss', 'muss')
('benötigten', 'benötigt')
('ausstehend', 'ausstehend')
('adressiert', 'adressieren')
('aufzeichnen', 'aufzeichnen')
('Änderung', 'Änderung')
('Aktionen', 'Aktion')
('Status', 'Status')
('Sicherungsprojekt', 'Sicherungsprojekt')
('OPENCOS";"('muss', 'VERB')
('benötigten', 'ADJ')
('ausstehend', 'ADJ')
('adressiert', 'ADJ')
('aufzeichnen', 'VERB')";"('Status der im Sicherungsprojekt benötigten Aktionen', 'Status der im Sicherung Projekt benötigt Aktion')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Änderung eines Nachweis-Items', ' Änderung Nachweis Item')"
84;Die OPENCOSS-Plattform muss im Sicherungsprojekt erforderliche Aktionen infolge von Änderungen an Nachweis-Items aufzeigen.;"('muss', 'muss')
('erforderliche', 'erforderlich')
('aufzeigen', 'aufzeigen')
('Sicherungsprojekt', 'Sicherungsprojekt')
('OPENCOSS-Plattform', 'OPENCOSS-Plattform')
('Aktionen', 'Aktion')
('Änderungen', 'Änderung')
('Nachweis-Items', 'Nachweis-Item')";"('muss', 'VERB')
('erforderliche', 'ADJ')
('aufzeigen', 'VERB')";"('im Sicherungsprojekt erforderliche Aktionen', 'im Sicherung Projekt erforderlich Aktion')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Änderungen an Nachweis-Items', ' Änderung an Nachweis Item')"
85;Die OPENCOSS-Plattform muss dem Nutzer die Möglichkeit bieten, die Information, ob eine im Sicherungsprojekt aufgrund der Änderung eines Nachweis-Items erforderliche Aktion adressiert wurde, anzugeben.;"('muss', 'muss')
('bieten', 'bieten')
('wurde', 'sein')
('erforderliche', 'erforderlich')
('adressiert', 'adressiert')
('anzugeben', 'angeben')
('Änderung', 'Änderung')
('Sicherungsprojekt', 'Sicherungsprojekt')
('OPENCOSS-Plattform', 'OPENCOSS-Plattform'";"('muss', 'VERB')
('bieten', 'VERB')
('erforderliche', 'ADJ')
('adressiert', 'ADJ')
('wurde', 'VERB')
('anzugeben', 'VERB')";"('Möglichkeit', ' Möglichkeit')
('Nutzer', ' Nutzer')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Sicherungsprojekt', 'Sicherung Projekt')
('Änderung eines Nachweis-Items', ' Änderung ein Nachweis Item')
('Aktion', 'Aktion')
('Information', ' Informati"
86;"Wenn der Status einer Aktion, die in einem Sicherungsprojekt aufgrund von Änderungen von Nachweis-Items erforderlich ist, ""noch ausstehend"" ist, muss die OPENCOSS-Plattform eine solche Aktion rot einfärben.";"('erforderlich', 'erforderlich')
('ausstehend', 'ausstehend')
('muss', 'muss')
('rot', 'rot')
('einfärben', 'einfärben')
('Änderungen', 'Änderung')
('Nachweis-Items', 'Nachweis-Item')
('Sicherungsprojekt', 'Sicherungsprojekt')
('OPENCOSS-Plattform', 'OPEN";"('erforderlich', 'ADJ')
('ausstehend', 'ADJ')
('muss', 'VERB')
('rot', 'ADJ')
('einfärben', 'VERB')";"('Status einer Aktion', 'Status ein Aktion')
('Nachweis-Items', 'Nachweis Item')
('Sicherungsprojekt', 'Sicherung Projekt')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Änderungen', ' Änderung')"
87;Wenn ein Nachweis-Item eines Sicherungsprojekts durch Änderungen anderer Nachweis-Items beeinträchtigt wurde, muss die OPENCOSS-Plattform ein solches Nachweis-Item rot einfärben.;"('anderer', 'ander')
('beeinträchtigt', 'beeinträchtigen')
('wurde', 'sein')
('muss', 'muss')
('rot', 'rot')
('einfärben', 'einfärben')
('Änderungen', 'Änderung')
('OPENCOSS-Plattform', 'OPENCOSS-Plattform')
('Sicherungsprojekts', 'Sicherungsprojekt')
('N";"('anderer', 'ADJ')
('beeinträchtigt', 'VERB')
('muss', 'VERB')
('rot', 'ADJ')
('einfärben', 'VERB')";"('Nachweis-Item eines Sicherungsprojekts', ' Nachweis Item ein Sicherung Projekt')
('Nachweis-Items', 'Nachweis Item')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Änderungen', ' Änderung')"
88;Wenn ein Nachweisrückverfolgbarkeitslink eines Sicherungsprojekts durch Änderungen von Nachweis-Items beeinträchtigt wurde, muss die OPENCOSS-Plattform einen solchen Link rot einfärben.;"('beeinträchtigt', 'beeinträchtigen')
('wurde', 'sein')
('muss', 'muss')
('rot', 'rot')
('Link', 'Link')
('einfärben', 'einfärben')
('Sicherungsprojekts', 'Sicherungsprojekt')
('OPENCOSS-Plattform', 'OPENCOSS-Plattform')
('Nachweis-Items', 'Nachweis-Item'";"('beeinträchtigt', 'VERB')
('muss', 'VERB')
('rot', 'ADJ')
('einfärben', 'VERB')";"('Nachweisrückverfolgbarkeitslink eines Sicherungsprojekts', ' Nachweis Rückverfolgbarkeit Link ein Sicherungs Projekt')
('Nachweis-Items', 'Nachweis Item')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Link', 'Link')
('Änderungen', ' Änderung')"
89;Die OPENCOSS-Plattform muss dem Nutzer die Möglichkeit bieten, Nachweis-Items für ein Sicherungsprojekt aus den Artefakten externer Werkzeuge zu importieren.;"('muss', 'muss')
('bieten', 'bieten')
('externer', 'extern')
('importieren', 'importieren')
('Werkzeuge', 'Werkzeug')
('Nachweis-Items', 'Nachweis-Item')
('Sicherungsprojekt', 'Sicherungsprojekt')
('OPENCOSS-Plattform', 'OPENCOSS-Plattform')
('Artefakten'";"('muss', 'VERB')
('bieten', 'VERB')
('externer', 'ADJ')
('importieren', 'VERB')";"('Artefakten externer Werkzeuge', 'Artefakt extern Werkzeug')
('Möglichkeit', ' Möglichkeit')
('Nachweis-Items', 'Nachweis Item')
('Nutzer', ' Nutzer')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Sicherungsprojekt', 'Sicherung Projekt')"
90;Die OPENCOSS-Plattform muss fähig sein, ein Artefakt in einem externen Werkzeug automatisch mit einem Nachweis-Item eines Sicherungsprojekts, das aus dem externen Werkzeug importiert wurde, zu verknüpfen.;"('muss', 'muss')
('fähig', 'fähig')
('externen', 'extern')
('automatisch', 'automatisch')
('importiert', 'importieren')
('wurde', 'sein')
('verknüpfen', 'verknüpfen')
('Werkzeug', 'Werkzeug')
('Nachweis-Item', 'Nachweis-Item')
('Sicherungsprojekts', 'Sich";"('muss', 'VERB')
('fähig', 'ADJ')
('externen', 'ADJ')
('automatisch', 'ADJ')
('importiert', 'VERB')
('verknüpfen', 'VERB')
('importiert', 'VERB')";"('Nachweis-Item eines Sicherungsprojekts', 'Nachweis Item ein Sicherung Projekt')
('externen Werkzeug', 'extern Werkzeug')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Artefakt', ' Artefakt')"
91;Die OPENCOSS-Plattform muss fähig sein, das Werkzeug, welches das Artefakt speichert, das mit einem aus einem externen Werkzeug importierten Nachweis-Item eines Sicherungsprojekts verbunden ist, automatisch anzuzeigen.;"('muss', 'muss')
('fähig', 'fähig')
('speichert', 'speichern')
('externen', 'extern')
('importierten', 'importieren')
('verbunden', 'verbinden')
('automatisch', 'automatisch')
('anzuzeigen', 'anzeigen')
('Werkzeug', 'Werkzeug')
('Sicherungsprojekts', 'Sic";"('muss', 'VERB')
('fähig', 'ADJ')
('speichert', 'VERB')
('externen', 'ADJ')
('importierten', 'VERB')
('verbunden', 'VERB')
('automatisch', 'ADJ')
('anzuzeigen', 'VERB')";"('Nachweis-Item eines Sicherungsprojekts', 'Nachweis Item ein Sicherung Projekt')
('externen Werkzeug', 'extern Werkzeug')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Artefakt', ' Artefakt')"
92;Die OPENCOSS-Plattform muss dem Nutzer die Möglichkeit bieten, Nachweisrückverfolgbarkeitslinks für ein Sicherungsprojekt aus einem externen Werkzeug zu importieren.;"('muss', 'muss')
('bieten', 'bieten')
('externen', 'extern')
('importieren', 'importieren')
('Werkzeug', 'Werkzeug')
('Nachweisrückverfolgbarkeitslinks', 'Nachweisrückverfolgbarkeitslink')
('OPENCOSS-Plattform', 'OPENCOSS-Plattform')
('Sicherungsprojekt',";"('muss', 'VERB')
('bieten', 'VERB')
('externen', 'ADJ')
('importieren', 'VERB')";"('externen Werkzeug', 'extern Werkzeug')
('Möglichkeit', ' Möglichkeit')
('Nutzer', ' Nutzer')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Sicherungsprojekt', 'Sicherung Projekt')
('Nachweisrückverfolgbarkeitslinks', ' Nachweis Rückverfolgbarkeit Link'"
